example_id                                                          | status | run_time        |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:30]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:31]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:32]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:33]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:34]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:35]              | passed | 0.00014 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:36]              | passed | 0.00015 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:37]              | passed | 0.00014 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:38]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:39]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:40]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:41]              | passed | 0.00014 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:42]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:43]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:44]              | passed | 0.00014 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:45]              | passed | 0.0001 seconds  |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:46]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:47]              | passed | 0.00013 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:48]              | passed | 0.00017 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:49]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:50]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:51]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:52]              | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:53]              | passed | 0.0001 seconds  |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:54]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:55]              | passed | 0.00018 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:56]              | passed | 0.00137 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:57]              | passed | 0.00258 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:58]              | passed | 0.02541 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:59]              | passed | 0.00356 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:60]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:61]              | passed | 0.00253 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:62]              | passed | 0.00025 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:63]              | passed | 0.00223 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:64]              | passed | 0.00015 seconds |
./spec-rspec/unit/bitcoin/script/opcodes_spec.rb[1:65]              | passed | 0.00194 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:1:1]              | passed | 0.01711 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:1:2]              | passed | 0.00049 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:1]              | passed | 0.00008 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:2]              | passed | 0.00018 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:3]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:4]              | passed | 0.00013 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:5]              | passed | 0.00017 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:6]              | passed | 0.00084 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:7]              | passed | 0.00013 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:8]              | passed | 0.0009 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:9]              | passed | 0.00049 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:2:10]             | passed | 0.00014 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:1]              | passed | 0.00018 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:2]              | passed | 0.00022 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:3]              | passed | 0.00013 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:4]              | passed | 0.00033 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:5]              | passed | 0.00023 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:6]              | passed | 0.00022 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:7]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:8]              | passed | 0.00021 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:3:9]              | passed | 0.00024 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:1]              | passed | 0.00012 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:2]              | passed | 0.00083 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:3]              | passed | 0.00041 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:4]              | passed | 0.00026 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:5]              | passed | 0.0001 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:6]              | passed | 0.0001 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:7]              | passed | 0.00008 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:4:8]              | passed | 0.00083 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:5:1]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:5:2]              | passed | 0.00008 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:5:3]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:5:4]              | passed | 0.00008 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:5:5]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:1]              | passed | 0.00026 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:2]              | passed | 0.0002 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:3]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:4]              | passed | 0.00016 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:5]              | passed | 0.00011 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:6]              | passed | 0.0001 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:7]              | passed | 0.00021 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:8]              | passed | 0.00031 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:6:9]              | passed | 0.0115 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:7]                | passed | 0.00329 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:8]                | passed | 0.0004 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:9]                | passed | 0.00075 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:10]               | passed | 0.0002 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:11]               | passed | 0.04335 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:12]               | passed | 0.03512 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:13:1]             | passed | 0.00009 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:13:2]             | passed | 0.00036 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:1]             | passed | 0.0006 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:2]             | passed | 0.00062 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:3]             | passed | 0.00065 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:4]             | passed | 0.00055 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:5]             | passed | 0.00048 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:6]             | passed | 0.00048 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:7]             | passed | 0.00072 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:8]             | passed | 0.00078 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:9]             | passed | 0.00148 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:10]            | passed | 0.00104 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:11]            | passed | 0.00042 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:12]            | passed | 0.0004 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:13]            | passed | 0.00072 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:14]            | passed | 0.00087 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:15]            | passed | 0.0025 seconds  |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:16]            | passed | 0.00249 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:17]            | passed | 0.00127 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:18]            | passed | 0.00122 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:19]            | passed | 0.00135 seconds |
./spec-rspec/unit/bitcoin/script/script_spec.rb[1:14:20]            | passed | 0.00183 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:1:1]                  | passed | 0.0066 seconds  |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:1:2]                  | passed | 0.00717 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:2:1]                  | passed | 0.00676 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:2:2]                  | passed | 0.00665 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:3:1]                  | passed | 0.02726 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:3:2]                  | passed | 0.03326 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:4:1]                  | passed | 0.02056 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:4:2]                  | passed | 0.02587 seconds |
./spec-rspec/unit/bitcoin/secp256k1_spec.rb[1:4:3:1]                | passed | 0.04198 seconds |
./spec-rspec/unit/bitcoin/trezor/mnemonic_spec.rb[1:1]              | passed | 0.05505 seconds |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:1]                | passed | 0.00234 seconds |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:2]                | passed | 0.00056 seconds |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:3]                | passed | 0.00015 seconds |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:4]                | passed | 0.00114 seconds |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:5]                | passed | 0.0001 seconds  |
./spec-rspec/unit/integrations/dogecoin_spec.rb[1:6]                | passed | 0.04216 seconds |
